X1,offense,offense_conference,offense_score,defense,defense_conference,defense_score,drive_id,id,period,minutes,seconds,down,distance,yard_line,yards_to_goal,play_type,play_text,yards_gained,ppa,yards_gained_raw,simple_play_type,game_pd,id_by_quarter,time
1988,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,67,4,9,47,1,10,38,62,Rush,Drake Anderson run for 4 yds to the Nwest 42,4,-0.1660250563858484,4,2,Purdue 4,4.012,Q4 9M 47S
1991,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,68,4,9,47,2,2,82,18,Rush,Drake Anderson run for 4 yds to the Prdue 14 for a 1ST down,4,-0.3120206216721895,4,2,Purdue 4,4.013,Q4 9M 47S
1993,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,69,4,9,47,1,10,63,37,Rush,Drake Anderson run for 4 yds to the Prdue 33,4,-0.0758857249965158,4,2,Purdue 4,4.013999999999999,Q4 9M 47S
1995,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,70,4,9,47,1,10,74,26,Rush,Drake Anderson run for 8 yds to the Prdue 18,8,0.4837395689012885,8,2,Purdue 4,4.015,Q4 9M 47S
1996,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,71,4,9,47,3,1,72,28,Fumble Recovery (Own),"Aidan Smith run for no gain to the Prdue 26 Aidan Smith fumbled, recovered by Nwest Tyler Haskins for a 1ST down",0.5,-0.8246901229167243,0,2,Purdue 4,4.016,Q4 9M 47S
1997,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,72,4,9,47,2,6,67,33,Rush,Tyler Haskins run for 5 yds to the Prdue 28,5,0.0854153061872137,5,2,Purdue 4,4.0169999999999995,Q4 9M 47S
1992,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,73,4,3,23,2,16,80,20,Rush,Drake Anderson run for 5 yds to the Prdue 15,5,0.0279568441747015,5,2,Purdue 4,4.018,Q4 3M 23S
1990,Northwestern,Big Ten,22,Purdue,Big Ten,21,40111224923,74,4,3,20,3,11,85,15,Rush,Drake Anderson run for 1 yd to the Prdue 14,1,-0.451551670360866,1,2,Purdue 4,4.018999999999999,Q4 3M 20S
2022,Northwestern,Big Ten,14,UMass,FBS Independents,6,40111225011,25,2,6,56,1,10,5,95,Rush,Evan Hull run for 4 yds to the Nwest 9,4,-0.03441629082403441,4,2,UMass 2,2.008,Q2 6M 56S
2023,Northwestern,Big Ten,14,UMass,FBS Independents,6,40111225011,26,2,6,56,2,10,57,43,Rush,Aidan Smith run for 5 yds to the UMass 38,5,0.0703475885513392,5,2,UMass 2,2.009,Q2 6M 56S
2024,Northwestern,Big Ten,14,UMass,FBS Independents,6,40111225011,27,2,6,56,1,10,57,43,Pass Incompletion,Aidan Smith pass incomplete to Berkeley Holman,0.5,-0.9391692565688832,0,1,UMass 2,2.0100000000000002,Q2 6M 56S
2025,Northwestern,Big Ten,14,UMass,FBS Independents,6,40111225011,28,2,6,56,2,6,9,91,Rush,Evan Hull run for 48 yds to the UMass 43 for a 1ST down,48,3.600408250927984,48,2,UMass 2,2.011,Q2 6M 56S
2021,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225011,29,2,5,18,3,5,62,38,Rushing Touchdown,Evan Hull run for 38 yds for a TD (Charlie Kuhbander KICK),38,4.221191755948398,38,2,UMass 2,2.012,Q2 5M 18S
2032,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225013,30,2,3,41,2,9,39,61,Rush,Evan Hull run for 7 yds to the Nwest 46,7,0.5577456723073304,7,2,UMass 2,2.013,Q2 3M 41S
2033,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225013,31,2,3,41,1,10,38,62,Rush,Evan Hull run for 1 yd to the Nwest 39,1,-0.8867433222723466,1,2,UMass 2,2.0140000000000002,Q2 3M 41S
2034,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225013,32,2,3,41,3,2,46,54,Rush,Jason Whittaker run for a loss of 1 yard to the Nwest 45,-1,-1.1603940506375459,-1,2,UMass 2,2.015,Q2 3M 41S
2042,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225015,33,2,0,12,1,10,38,62,Rush,TEAM run for a loss of 1 yard to the Nwest 37,-1,-1.26942490973284,-1,2,UMass 2,2.016,Q2 0M 12S
2052,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,34,3,12,51,1,10,15,85,Rush,Evan Hull run for 5 yds to the Nwest 20,5,0.07707751106059126,5,2,UMass 3,3,Q3 12M 51S
2053,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,35,3,12,51,2,2,34,66,Rush,Evan Hull run for no gain to the Nwest 34,0.5,-1.160861409137997,0,2,UMass 3,3.001,Q3 12M 51S
2054,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,36,3,12,51,2,5,20,80,Rush,Riley Lees run for 4 yds to the Nwest 24,4,-0.06867193679817786,4,2,UMass 3,3.0020000000000002,Q3 12M 51S
2056,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,37,3,12,51,3,2,34,66,Rush,Evan Hull run for 1 yd to the Nwest 35,1,-0.527621238729834,1,2,UMass 3,3.003,Q3 12M 51S
2057,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,38,3,12,51,1,10,26,74,Pass Reception,Aidan Smith pass complete to Riley Lees for 8 yds to the Nwest 34,8,0.9306943515415842,8,1,UMass 3,3.004,Q3 12M 51S
2058,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225017,39,3,12,51,3,1,24,76,Rush,Evan Hull run for 2 yds to the Nwest 26 for a 1ST down,2,0.6057796631518304,2,2,UMass 3,3.005,Q3 12M 51S
2067,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225019,40,3,7,18,1,10,25,75,Rush,Evan Hull run for 2 yds to the Nwest 27,2,-0.45260367932203766,2,2,UMass 3,3.0060000000000002,Q3 7M 18S
2073,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225021,41,3,4,56,1,10,25,75,Rush,Aidan Smith run for 4 yds to the Nwest 29,4,-0.1142886249388964,4,2,UMass 3,3.007,Q3 4M 56S
2075,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225021,42,3,4,56,3,3,32,68,Rush,Evan Hull run for 2 yds to the Nwest 34,2,-0.3345261769981986,2,2,UMass 3,3.008,Q3 4M 56S
2076,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225021,43,3,4,56,2,6,29,71,Rush,Evan Hull run for 3 yds to the Nwest 32,3,-0.2748655161762548,3,2,UMass 3,3.009,Q3 4M 56S
2079,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225023,44,3,2,27,3,9,89,11,Fumble Recovery (Own),"Aidan Smith sacked by Billy Wooden for a loss of 5 yards to the UMass 13 Aidan Smith fumbled, recovered by Nwest Jared Thomas , return for 0 yards",-5,-1.2008334327512298,-5,2,UMass 3,3.0100000000000002,Q3 2M 27S
2080,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225023,45,3,2,27,2,9,89,11,Pass Incompletion,Aidan Smith pass incomplete,0.5,-0.2954261778871175,0,1,UMass 3,3.011,Q3 2M 27S
2081,Northwestern,Big Ten,21,UMass,FBS Independents,6,40111225023,46,3,2,27,1,10,88,12,Rush,Evan Hull run for 1 yd to the UMass 11,1,-0.234891535825625,1,2,UMass 3,3.012,Q3 2M 27S
2092,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225025,47,4,13,42,1,10,54,46,Rushing Touchdown,Evan Hull run for 46 yds for a TD (Charlie Kuhbander KICK),46,3.5432874081344643,46,2,UMass 4,4,Q4 13M 42S
2098,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225027,48,4,12,10,3,2,52,48,Rush,Evan Hull run for 9 yds to the UMass 39 for a 1ST down,9,1.559147729611503,9,2,UMass 4,4.0009999999999994,Q4 12M 10S
2100,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225027,49,4,12,10,2,3,68,32,Rush,Evan Hull run for 1 yd to the UMass 31,1,-0.614164943527289,1,2,UMass 4,4.002,Q4 12M 10S
2101,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225027,50,4,12,10,1,10,61,39,Rush,Andrew Marty run for 7 yds to the UMass 32,7,0.435345095661706,7,2,UMass 4,4.002999999999999,Q4 12M 10S
2102,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225027,51,4,12,10,2,2,52,48,Rush,Evan Hull run for no gain to the UMass 48,0.5,-1.289476053277193,0,2,UMass 4,4.004,Q4 12M 10S
2103,Northwestern,Big Ten,31,UMass,FBS Independents,6,40111225027,52,4,12,10,1,10,44,56,Rush,Andrew Marty run for 8 yds to the UMass 48,8,0.960072550113445,8,2,UMass 4,4.005,Q4 12M 10S
2099,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225027,53,4,9,6,3,2,69,31,Rushing Touchdown,Evan Hull run for 31 yds for a TD (Charlie Kuhbander KICK),31,3.319258402797134,31,2,UMass 4,4.005999999999999,Q4 9M 6S
2104,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225028,54,4,9,3,2,7,84,16,Rush,Andrew Marty run for 5 yds to the UMass 11,5,0.063023913170385,5,2,UMass 4,4.007,Q4 9M 3S
2107,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225028,55,4,9,3,1,10,67,33,Rush,Raymond Niro III run for 4 yds to the UMass 29,4,-0.059449490714332,4,2,UMass 4,4.008,Q4 9M 3S
2109,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225028,56,4,9,3,1,10,81,19,Rush,Raymond Niro III run for 3 yds to the UMass 16,3,-0.114691276393927,3,2,UMass 4,4.0089999999999995,Q4 9M 3S
2110,Northwestern,Big Ten,38,UMass,FBS Independents,6,40111225028,57,4,9,3,2,6,71,29,Rush,Raymond Niro III run for 5 yds to the UMass 24,5,0.081101471728376,5,2,UMass 4,4.01,Q4 9M 3S
2105,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225028,58,4,5,36,3,2,89,11,Rushing Touchdown,Raymond Niro III run for 11 yds for a TD (Drew Luckenbaugh KICK),11,2.656114991861065,11,2,UMass 4,4.010999999999999,Q4 5M 36S
2118,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225030,59,4,3,14,2,1,37,63,Fumble Recovery (Own),"Conrad Rowley run for no gain to the Nwest 24 Conrad Rowley fumbled, recovered by Nwest Raymond Niro III",0.5,-1.3525059917777753,0,2,UMass 4,4.012,Q4 3M 14S
2120,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225030,60,4,3,14,1,10,28,72,Rush,Raymond Niro III run for 9 yds to the Nwest 37,9,1.3191287933513696,9,2,UMass 4,4.013,Q4 3M 14S
2121,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225030,61,4,3,14,3,14,24,76,Rush,Raymond Niro III run for 10 yds to the Nwest 34,10,0.2641686550431519,10,2,UMass 4,4.013999999999999,Q4 3M 14S
2117,Northwestern,Big Ten,45,UMass,FBS Independents,6,40111225030,62,4,1,37,4,4,34,66,Rush,Raymond Niro III run for 3 yds to the Nwest 37,3,-0.025331532021024117,3,2,UMass 4,4.015,Q4 1M 37S
